"","solID","channels","date_min","date_max","periods","constr_low","constr_up","histSpend","histSpendTotal","initSpendUnitTotal","initSpendUnit","initSpendShare","initResponseUnit","initResponseUnitTotal","initRoiUnit","expSpendTotal","expSpendUnitTotal","expSpendUnitDelta","optmSpendUnit","optmSpendUnitDelta","optmSpendUnitTotal","optmSpendUnitTotalDelta","optmSpendShareUnit","optmResponseUnit","optmResponseUnitTotal","optmRoiUnit","optmResponseUnitLift","optmResponseUnitTotalLift"
"1","5_1034_6","boolean_value_S_1",2020-05-06,2022-05-11,"736 days",0.7,1.2,255544,157250600.610464,319954.266756761,15032,0.046981714456797,0.197876513990889,9.42310965560553,1.31636850712406e-05,330000,330000,0.031397403588546,18038.4,0.2,329999.999999993,0.0313974035885256,0.0546618181818193,0.265399945688591,10.1474750625009,1.47130535795077e-05,0.341240253003506,0.07687116391185
"2","5_1034_6","FB_female_other_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,16764044,157250600.610464,319954.266756761,26317.180533752,0.082252944461463,0.0325312757022633,9.42310965560553,1.2361231348678e-06,330000,330000,0.031397403588546,18422.0797658045,-0.299997971204473,329999.999999993,0.0313974035885256,0.0558244841388027,0.015934148266228,10.1474750625009,8.6494839175571e-07,-0.510189873521639,0.07687116391185
"3","5_1034_6","FB_male_other_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,94562596,157250600.610464,319954.266756761,129007.634379263,0.403206482248099,8.91437534871837,9.42310965560553,6.90995954744154e-05,330000,330000,0.031397403588546,154809.161255116,0.2,329999.999999993,0.0313974035885256,0.469118670470058,9.52623097572427,10.1474750625009,6.15353180554065e-05,0.0686369603108379,0.07687116391185
"4","5_1034_6","FB_o36_similar_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,1946307,157250600.610464,319954.266756761,5844.76576576577,0.0182675037436183,0.00393718609509212,9.42310965560553,6.73625984834702e-07,330000,330000,0.031397403588546,4091.37338190116,-0.299993610374373,329999.999999993,0.0313974035885256,0.0123981011572765,0.00155766607111642,10.1474750625009,3.80719608238887e-07,-0.604370727343033,0.07687116391185
"5","5_1034_6","FB_undefined_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,31145577,157250600.610464,319954.266756761,47118.8759455371,0.147267534273448,0.201084404211108,9.42310965560553,4.26759764905118e-06,330000,330000,0.031397403588546,56542.6511346445,0.2,329999.999999993,0.0313974035885256,0.171341367074684,0.276837761362704,10.1474750625009,4.896087392568e-06,0.376724179325545,0.07687116391185
"6","5_1034_6","Google_listing_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,163289,157250600.610464,319954.266756761,2591.88888888889,0.00810081051633334,0.0204005512403398,9.42310965560553,7.8709204425369e-06,330000,330000,0.031397403588546,3110.26666666667,0.2,329999.999999993,0.0313974035885256,0.00942505050505069,0.0291288881711362,10.1474750625009,9.3653989490085e-06,0.427848092336694,0.07687116391185
"7","5_1034_6","Google_other_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,4121458,157250600.610464,319954.266756761,9607.12820512821,0.0300265669294288,0.0106490761194118,9.42310965560553,1.10845571038882e-06,330000,330000,0.031397403588546,6882.84148800167,-0.283569310095429,329999.999999993,0.0313974035885256,0.0208570954181873,0.00425274891881328,10.1474750625009,6.17876922812587e-07,-0.6006462090114,0.07687116391185
"8","5_1034_6","Google_Proslisting_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,5524498,157250600.610464,319954.266756761,24019.5565217391,0.075071843126879,0.00538048419989749,9.42310965560553,2.24004310613638e-07,330000,330000,0.031397403588546,16813.7126355397,-0.299999039519222,329999.999999993,0.0313974035885256,0.0509506443501214,0.00186890739797043,10.1474750625009,1.11153761128286e-07,-0.65265070418643,0.07687116391185
"9","5_1034_6","Influencer_big_fix_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,2581992.610464,157250600.610464,319954.266756761,57377.6135658667,0.179330671684672,0.0368748153281504,9.42310965560553,6.42669031290748e-07,330000,330000,0.031397403588546,49163.1616617013,-0.143164753527709,329999.999999993,0.0313974035885256,0.148979277762734,0.0262640209000854,10.1474750625009,5.34221559646872e-07,-0.287751798446696,0.07687116391185
"10","5_1034_6","Yahoo_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,185295,157250600.610464,319954.266756761,3037.62295081967,0.00949392855926178,0,9.42310965560553,0,330000,330000,0.031397403588546,2126.35201061804,-0.299994750815183,329999.999999993,0.0313974035885256,0.00644349094126692,0,10.1474750625009,0,NA,0.07687116391185
